"akb021";"use_amt";"amt";"bili";"use_cnt"
"上海市嘉定区安亭医院";46258.03;20299.36;0.43882889089742905178;5
"上海市浦东沪东社区卫生服务中心";236.62;0.00;0.00000000000000000000;1
"上海市长宁区程家桥地段医院";13290.42;0.00;0.000000000000000000000000;1
"临沂市人民医院";42978.05;18026.14;0.41942666081872025371;4
"义乌市精神卫生中心";603571.97;258334.11;0.42800879238974599831;1442
"余杭区中泰街道社区卫生服务中心";19932327.23;6914482.65;0.34689790962256844305;14559
"北京中研医院管理中心东城中医院";1169.08;974.58;0.83362986279809764943;1
"北京伟达中医肿瘤医院";22386.91;6125.74;0.27363043850178519501;1
"北京市顺义区医院";3818.33;2110.54;0.55273902465213850034;6
"华通医药连锁钱清梅东药店";40.00;9.75;0.24375000000000000000;1
"南京总医院";432727.22;236451.64;0.54642192372367978146;25
"南昌博大耳鼻咽喉医院";6793.49;2983.82;0.43921754503208218456;1
"台州市老百姓好心情医药连锁有限公司三小店";293534.63;0.00;0.000000000000000000000000;597
"台州市路桥延寿堂大药房";981.00;0.00;0.00000000000000000000;4
"嘉兴一院";24577.49;18019.18;0.73315786111600492971;20
"嘉兴牙博士口腔门诊部有限公司";2244.00;0.00;0.00000000000000000000;8
"四季青街道社区卫生服务中心钱杭社区卫生服务站";61.93;5.00;0.08073631519457451962;1
"四川省肿瘤医院";195014.41;124391.01;0.63785547950020718982;3
"城西街道何里社区卫生服务站";2746.25;835.01;0.30405461993627674101;32
"大病指定药店异地（中心专用）";1428619.61;442229.87;0.30955046879133907451;36
"威坪镇中心卫生院";98085.57;53295.42;0.54335637749772978839;40
"宁围镇盈二社区卫生服务站";170.83;0.00;0.00000000000000000000;1
"宁夏回族自治区第四人民医院";13350.55;6644.72;0.49771133024482137440;1
"宁波奉化王力山口腔诊所";33959.00;10221.05;0.30098206660973526900;44
"宁波市奉化区人民医院";24789353.02;12531042.25;0.50550098019460130307;31997
"宁波市海曙区妇女保健计划生育服务中心";43787.24;6303.35;0.14395403775163723496;331
"宁波海曙新华眼科门诊部（宁波市眼科医院分院）";26467.18;9874.99;0.37310321688974798222;233
"宁海县大佳何镇卫生院";250399.63;113011.44;0.45132430906547266064;886
"宁海县桥头胡中心卫生院";1348277.40;722112.93;0.53558186913167868867;3465
"宁海县西店镇紫溪卫生院";56812.27;27891.29;0.49093778509466352955;115
"安吉报福卫生院";31814.09;19922.91;0.62622913306651235349;7
"嵊州市三界镇中心卫生院";39334.17;22019.85;0.55981478699054791292;210
"嵊州市为民药店";1756.20;440.25;0.25068329347454731807;16
"嵊州市石磺永济堂药店";5326.60;2373.91;0.44567078436526114219;10
"广元市第一人民医院(异地)";13511.51;5912.72;0.43760615948920586966;1
"广州市第一人民医院南沙医院";8130.31;4057.86;0.49910274023991705113;1
"徐汇区长桥街道社区卫生服务中心";17407.73;712.06;0.04090481642350840690;5
"慈溪市周巷镇天元卫生院";1724726.50;798886.31;0.46319593860243928530;4298
"文成县宝康大药房";15.00;0.00;0.00000000000000000000;1
"昆山东方绿地医院";2522.02;415.10;0.16459028873680621089;2
"昭通市中医医院（总院）";6427.32;4603.89;0.71630010642071656616;1
"杭州余杭华清门诊部";1675297.52;950647.34;0.56744985810042863312;976
"杭州余杭宏康医疗门诊部有限公司";1661507.93;1205690.07;0.72566013572983669118;1338
"杭州佳益美医院管理有限公司董家路口腔诊所";897543.20;41079.92;0.04576929556148383721;1012
"杭州利济堂中医门诊部";21598225.86;18944955.82;0.87715333392665984464;2021
"杭州太承堂中医门诊部";34005651.60;29600904.68;0.87047015090868013245;2615
"杭州市余杭区瓶窑镇社区卫生服务中心长命村村社区卫生服务站";48.28;0.00;0.00000000000000000000;1
"杭州师范大学卫生所（对内）";678722.43;112486.41;0.16573256610953611773;2360
"杭州康乃馨门诊部";24159174.34;20511125.94;0.84899945881180308582;2957
"杭州新城医院";13655426.75;5289894.36;0.38738403836408847494;9274
"杭州明州医院*";219989.01;61033.79;0.27744017757978000810;58
"杭州滨江冯国成口腔诊所";1170319.00;322783.46;0.27580810018465050982;2172
"杭州萧山河上镇张雅汀内科诊所";8447029.67;4479166.20;0.53026523819467062438;5622
"杭州问安文一医疗管理有限公司问安中医诊所";1751279.18;688511.61;0.39314783037619393157;1418
"杭州齐尔口腔门诊部";580887.00;5602.31;0.00964440588272762172;234
"松江区方塔中医医院";1773.96;2885.03;1.6263219012830053;3
"桐庐县开发区社区卫生服务站";676.10;417.19;0.61705369028250258837;1
"椒江黄礁医院";761.05;0.00;0.00000000000000000000;2
"江苏省无锡市第一人民医院";18826.82;12839.26;0.68196647123624701357;2
"浙江正京元大药房连锁有限公司";3535.60;855.06;0.24184296866161330467;15
"浙江瑞人堂医药连锁有限公司台州黄岩江口药店";39.00;0.00;0.00000000000000000000;1
"浙江省嵊州市医药药材总公司剡城医药商店";3766.80;1518.77;0.40319900180524583201;8
"浙江象山海申医务室";20327.60;3871.35;0.19044796237627658946;272
"浦东新区潍坊社区卫生服务中心";448.38;138.74;0.30942504125964583612;2
"淳安县千岛湖镇明珠社区卫生服务站";399.96;0.00;0.00000000000000000000;1
"淳安县里商乡洞坑口村卫生室";19.92;16.55;0.83082329317269076305;1
"温州布衣大药房乐清象阳店";132.00;0.00;0.00000000000000000000;1
"温州鹿城丽健口腔门诊部有限公司";6167.50;334.26;0.05419700040535062829;25
"湖北省妇幼保健院";193817.32;89972.47;0.46421274424803727551;4
"湖州市南浔区人民医院";21456.65;5793.61;0.27001465746050758157;12
"玉山县人民医院";;1943.26;;1
"瑞安九龙医院";375593.53;224267.69;0.59710211195597538648;348
"瑞安绿洲大药房连锁有限公司花园店";58.10;0.00;0.00000000000000000000;2
"瑞安蔡钟敏口腔门诊部";180633.54;58755.25;0.32527320230783275354;174
"福田街道诚信社区卫生服务站";1005.84;360.38;0.35828760041358466555;8
"稠城街道孝子祠社区卫生服务站";19279.16;7966.99;0.41324362679701812735;84
"绍兴县华阳医药有限公司";478.70;133.66;0.27921453937748067683;7
"绍兴市上虞区曹娥街道丽樟社区卫生服务站";217444.65;123152.75;0.56636367001901403415;384
"绍兴市中心医院医共体安昌分院";;4104491.20;;16062
"绍兴市城南人民医院";63738.80;27212.69;0.42694073311703389458;157
"闵行江川街道卫生中心";5257.72;0.00;0.00000000000000000000;1
"黄山市人民医院";74305.45;35650.55;0.47978378436574975321;4
"三元村卫生室";195.79;7.00;0.03575259206292456203;2
"上海三级公立医院";66658.81;43512.24;0.65276052782820455391;7
"上海中冶医院";2677.21;148.36;0.05541589938779550353;2
"上溪镇上横塘村社区卫生服务站";4513.99;1516.97;0.33605967226334130115;45
"中国人民解放军南京军区南京总医院汤山分院";28835.70;10203.56;0.35385164917099290116;2
"中国人民解放军海军总医院（北京市）";3941.44;185.12;0.04696760574815295932;2
"中国医学科学院皮肤病医院（南京市）";22267.97;1962.70;0.08814005048506891288;7
"义亭镇雅宇村社区卫生服务站";490.39;178.62;0.36424070637655743388;4
"乐清市仙溪中心卫生院";14353749.74;4667929.41;0.32520626975902674474;4865
"乐清市妇幼保健院";60438832.08;18352009.15;0.30364599245909187331;29081
"仙居南峰环城南路中医诊所";5463071.09;0.00;0.000000000000000000000000;4333
"仙居康一大药房";943910.12;0.00;0.000000000000000000000000;1127
"余杭林松盲人医疗按摩所";5641980.00;2863874.40;0.50760094860314995799;5178
"北京市东城区第一人民医院";7021.46;4882.44;0.69535965454478128480;1
"南昌大学第二附属医院";346145.46;255382.60;0.73778982974383081610;4
"台州市黄岩康福同修大药房";1907.30;0.00;0.00000000000000000000;2
"台州市黄岩济心堂药房有限公司";499.00;0.00;0.00000000000000000000;1
"台州黄岩沈宝山国医馆(普通合伙)";8711.97;0.00;0.00000000000000000000;10
"嘉兴市康慈医院";3005453.93;2346925.63;0.78088890552383213540;130
"嘉善县天凝镇卫生院";3496006.55;655355.95;0.18745844455011104027;6236
"复旦大学附属华山医院";45038298.54;22102071.14;0.49073947854336506203;2117
"宁波奉化后琅卫生所";15703.42;4319.47;0.27506555896740964707;90
"宁波奉化嘉和口腔诊所";114911.00;3912.37;0.03404695808060150899;150
"宁波奉化飞腾口腔诊所";103683.00;5060.80;0.04881031605952759855;110
"宁波市第七医院(宁波市镇海区人民医院)";456.35;120.80;0.26470910485373068916;2
"嵊州市康复护理医院";143987.31;149461.72;1.03802008663124548962;34
"常州市第二人民医院";11223.05;55403.05;4.9365413145267998;4
"平湖市当湖街道社区卫生服务中心";4209002.69;1767497.84;0.41993269431718989944;12628
"康吉药店";12515485.62;0.00;0.000000000000000000000000;5978
"建德新安江瑞康综合门诊部";38259.99;28110.67;0.73472758356706313828;62
"慈溪惠好口腔门诊部";366899.92;119395.79;0.32541786872016761410;1819
"昌邑市人民医院";1829.46;709.60;0.38787401746963584883;1
"杭州余杭区友友大药房";31.20;22.46;0.71987179487179487179;1
"杭州余杭塘济医疗门诊部";8799016.66;3685337.12;0.41883511105887598126;7501
"杭州余杭富春骨伤医院";13303632.31;6567083.95;0.49363089695914784344;9379
"杭州余杭陈伟内科诊所";8244603.37;2351737.85;0.28524572310626508647;6845
"杭州同济医院";40196007.05;26021861.42;0.64737428739206074948;9105
"杭州孝福健康管理有限公司三墩医疗门诊部";12158344.97;7387412.51;0.60760017323311727024;14240
"杭州富阳区银湖街道董罗明中医内科诊所";1243112.05;699905.84;0.56302715431002378265;1286
"杭州富阳王振和中医门诊部（有限公司）";14710259.50;7890664.07;0.53640549780919908313;14220
"杭州市余杭区余杭经济技术开发区社区卫生服务中心";66519234.42;20683929.06;0.31094658921361650873;44178
"杭州市富阳区新登镇湘溪卫生院";7265388.37;4427946.97;0.60945771161851874960;3096
"杭州市红十字会医院（浙江省中西医结合医院）";2899807.35;1639712.78;0.56545576381134422602;395
"杭州市萧山区城厢街道社区卫生服务中心";38128909.71;14876078.59;0.39015221529134041425;38722
"杭州市西湖区留下街道社区卫生服务中心";82851826.51;39364413.17;0.47511823007606015420;33217
"杭州德余大药房有限公司";720.00;0.00;0.00000000000000000000;1
"杭州方回春堂富阳中医门诊部有限公司";21035520.14;10963719.99;0.52120032768536048189;11502
"杭州萧山涛涛口腔诊所";1753302.00;232936.89;0.13285611377845915878;6636
"武汉市中心医院";20502.09;6941.98;0.33859865018639563088;4
"武汉市第八医院";10733.56;4300.16;0.40062756438683903570;1
"江干区笕桥街道社区卫生服务中心";87870811.34;44098721.80;0.50185859362750251806;34152
"沈燕君中医诊所";16913.36;1015.46;0.06003892780618398710;23
"泉州医高专附属人民医院";6646.40;2567.96;0.38636856042368801156;1
"浙江华通医药连锁有限公司柯桥裕民药店";1651.34;444.30;0.26905422263131759662;9
"浙江瑞人堂医药连锁有限公司仙居药店";590483.42;0.00;0.000000000000000000000000;1064
"深圳华侨城医院";738.40;0.00;0.00000000000000000000;1
"温县人民医院";3608.68;1693.09;0.46917155303324207189;1
"温州一洲医药连锁有限公司潘桥店";150.00;0.00;0.00000000000000000000;2
"温州华联大药房有限公司";51500.57;5035.16;0.09776901498371765594;157
"温州市崇芝药品零售有限公司";3857.18;328.00;0.08503621816975095795;20
"温州市新华药品有限公司";3027.80;1114.85;0.36820463703018693441;3
"温州广慈医院（普通合伙）";543951.82;317993.49;0.58459863228327832417;149
"温州延生堂医药连锁有限公司墨斗店";9381.02;192.20;0.02048817719181922648;26
"温州延生堂医药连锁有限公司新田园店";29423.03;5546.02;0.18849248360892810836;39
"温州张和堂医药连锁有限公司鹿城水心店";10447.32;5010.98;0.47964262605146583047;3
"温州曙光医院";565802.54;193182.37;0.34143072245663655027;543
"瑞安市帝经堂药品零售有限公司";1649.00;0.00;0.00000000000000000000;9
"瑞安市成泰大药房有限公司";656.50;0.00;0.00000000000000000000;1
"瑞安市资生堂药品零售有限公司";590.50;0.00;0.00000000000000000000;4
"瓜沥镇新港社区卫生服务站";312.07;263.96;0.84583587015733649502;1
"石泉街道社区卫生服务中心";10509.86;955.73;0.09093651104772090209;2
"绍兴县华舍益康医药商店";557.00;260.40;0.46750448833034111311;6
"绍兴县顺康堂药店";36048.75;14644.69;0.40624681854433232775;108
"绍兴市上虞中医院";185.08;57.92;0.31294575318781067646;1
"绍兴市上虞区曹娥街道金桂苑社区卫生服务站";293505.82;121521.70;0.41403506070169238893;1367
"绍兴市上虞区百官街道凤山社区卫生服务站";732833.34;291861.47;0.39826445396166064170;2863
"绍兴易心堂大药房连锁有限公司章镇店";127367.90;47640.62;0.37403945578124472493;603
"绍兴柯桥柯南中医骨伤医院";506.67;48416.44;95.5581344859573292;210
"苍南县电影发行放映公司";142923.65;58410.00;0.40867973914743990935;1
"苍南县龙港镇孙雷药店";871660.50;100988.35;0.11585743532028811676;957
"苏州市吴中区临湖镇浦庄卫生院";135.16;14.06;0.10402485942586564072;2
"苏州市第九人民医院（苏州市吴江区第一人民医院）";2725.34;1081.00;0.39664775771096450351;2
"苏州市第五人民医院";35.00;0.80;0.02285714285714285714;1
"萧山爱心连锁卫生服务站";5027.86;1571.74;0.31260615848492201454;18
"解放军一七五医院";12723.06;0.00;0.000000000000000000000000;1
"诸暨市中医医院";37672.94;16449.09;0.43662878448031929549;22
"金华眼科医院";52597.93;19175.54;0.36456833947647749636;38
"钦堂乡卫生院";21733.01;13761.38;0.63320175162115141897;87
"铜仁市沿河土家族自治县人民医院";3052.40;1281.59;0.41986305857685755471;1
"长安医院";19643.36;4317.22;0.21978011908349691702;3
"雁荡镇卫生院";7928038.70;1450763.04;0.18299141753684930927;4185
"首都医科大学附属北京儿童医院(北京市儿科研究所)";68131.71;20201.62;0.29650833657338117596;2
"黑龙江中医药大学附属第一医院";8792.23;0.00;0.00000000000000000000;1
"2016年自行赴外三级特约医院";42674.04;23097.59;0.54125622978279066149;1
"上海市儿童医院";278334.28;86620.55;0.31121049839782580859;22
"上海市公惠医院";6055.20;0.00;0.00000000000000000000;3
"上海市华东医院闵行分院";1113.44;0.00;0.00000000000000000000;1
"上海市周浦医院";457.52;0.00;0.00000000000000000000;1
"上海市宝山区泗塘街道社区卫生服务中心";232.40;77.67;0.33420826161790017212;1
"上海市第十人民医院";6637888.30;3111242.81;0.46870972655565776845;330
"上海开元骨科医院";105810.07;37991.65;0.35905514475134550048;9
"上海浦东新区康桥社区卫生服务中心";4465.63;277.99;0.06225101497437091743;2
"下城区东新街道富春园社区卫生服务站";23015850.39;14496810.87;0.62986205698915303038;10088
"中国人民解放军第三零七医院（北京市）";11230.76;3588.47;0.31952156399032656739;1
"中铁五局富阳医院";19791472.32;12059368.51;0.60932144486358253917;14266
"义乌中西医结合医院";217425.48;111065.65;0.51082168474458467333;261
"义务市后宅社区卫生服务中心";176.56;0.00;0.00000000000000000000;1
"仙居县春天庆余药房";2190895.58;0.00;0.000000000000000000000000;1264
